product_id,category,subcategory,brand,color,pattern,material,season,gender,size_available,original_price,discount_percent,current_price,units_sold,rating,num_reviews,wishlist_adds,page_views,launch_date,last_restock,in_stock,return_rate,trend_score
PROD10123,Bottoms,Jeans,H&M,Grey,Solid,Leather,Fall,Women,XS-XL,40.93,30,28.65,2,4.2,13,44,98,2023-11-15 12:49:59.049920824,2023-11-16 12:49:59.049920824,False,4.0,42.1
PROD10124,Bags,Crossbody,Other,Multi,Solid,Leather,All Season,Men,S-L,88.04,20,70.43,40,3.6,1,86,86,2023-10-23 01:47:17.336444704,2024-02-25 01:47:17.336444704,True,7.0,46.7
PROD10125,Accessories,Hat,H&M,Black,Solid,Silk,Fall,Women,S-L,25.66,10,23.09,21,3.2,2,329,155,2022-04-04 11:04:08.120676723,2022-08-15 11:04:08.120676723,False,10.1,62.9
PROD10126,Tops,Tank Top,Uniqlo,Grey,Solid,Wool,Summer,Women,XS-XL,47.59,0,47.59,55,3.3,36,19,19,2024-06-22 20:43:03.815317936,2024-07-29 20:43:03.815317936,False,23.9,44.6
PROD10127,Bottoms,Skirt,Zara,Beige,Solid,Wool,Fall,Women,XS-XL,78.86,0,78.86,35,4.9,7,16,25,2023-12-14 16:32:21.761813480,2024-03-02 16:32:21.761813480,True,3.4,44.9
PROD10128,Shoes,Flats,Gap,Multi,Solid,Denim,Winter,Men,XS-3XL,77.0,10,69.3,29,3.9,10,52,26,2022-06-10 15:40:23.901991832,2022-07-02 15:40:23.901991832,False,29.5,43.3
PROD10129,Tops,T-Shirt,Mango,Pink,Striped,Cotton,Summer,Women,One Size,64.36,20,51.49,9,3.9,47,170,54,2022-10-23 06:20:54.704558712,2022-12-11 06:20:54.704558712,False,8.6,36.2
PROD10130,Shoes,Boots,ASOS,Black,Solid,Silk,Winter,Women,XS-3XL,116.2,10,104.58,24,3.4,2,75,235,2022-06-06 00:31:19.356613050,2022-10-19 00:31:19.356613050,False,18.1,51.7
PROD10131,Dresses,Maxi Dress,H&M,Blue,Solid,Denim,Winter,Women,One Size,52.78,0,52.78,15,4.0,4,50,186,2023-10-17 20:03:34.817901488,2024-01-17 20:03:34.817901488,True,6.7,55.1
PROD10132,Outerwear,Coat,H&M,Navy,Plaid,Polyester,Summer,Unisex,XS-3XL,133.06,10,119.75,13,3.3,26,62,850,2022-01-31 17:58:17.391449287,2022-02-04 17:58:17.391449287,True,3.0,59.7
PROD10133,Bags,Shoulder Bag,Topshop,Beige,Plaid,Polyester,Summer,Women,One Size,106.06,40,63.64,60,3.9,5,104,32,2023-07-19 04:24:37.323110256,2023-12-07 04:24:37.323110256,True,38.5,53.8
PROD10134,Accessories,Sunglasses,H&M,Black,Floral,Cotton,Winter,Women,36-44,33.12,0,33.12,13,4.1,80,90,111,2023-04-21 12:08:13.241103424,2023-07-19 12:08:13.241103424,False,16.0,47.8
PROD10135,Dresses,Cocktail Dress,H&M,Blue,Abstract,Polyester,All Season,Women,S-L,45.29,0,45.29,45,3.8,0,28,46,2023-02-03 21:35:08.875739644,2023-07-25 21:35:08.875739644,True,16.5,49.6
PROD10136,Bottoms,Shorts,Other,White,Animal Print,Denim,All Season,Men,One Size,60.3,50,30.15,6,3.7,0,112,1248,2022-07-05 11:31:01.055087924,2022-07-10 11:31:01.055087924,True,13.4,35.7
PROD10137,Tops,Blouse,ASOS,Grey,Solid,Denim,All Season,Women,36-44,35.59,20,28.47,411,4.3,1,30,1236,2022-12-31 10:19:43.898658220,2023-03-09 10:19:43.898658220,True,3.6,51.7
PROD10138,Bottoms,Leggings,Forever21,Black,Striped,Synthetic,Summer,Women,36-44,30.15,0,30.15,3,3.8,13,27,138,2022-03-08 06:44:18.821568464,2022-05-15 06:44:18.821568464,False,5.6,38.5
PROD10139,Bottoms,Trousers,Topshop,White,Plaid,Synthetic,Winter,Women,XS-XL,80.91,0,80.91,66,3.4,11,51,64,2022-10-07 09:31:07.655637968,2023-02-21 09:31:07.655637968,True,6.3,60.6
PROD10140,Dresses,Casual Dress,Zara,Grey,Abstract,Cotton,Summer,Women,XS-XL,76.77,0,76.77,28,3.7,2,81,44,2024-03-25 10:13:22.266855568,2024-05-09 10:13:22.266855568,True,36.7,40.5
PROD10141,Tops,Shirt,Topshop,Red,Plaid,Leather,Winter,Men,One Size,34.69,40,20.81,4,4.5,10,40,370,2022-08-19 15:41:50.309192432,2023-01-07 15:41:50.309192432,True,3.4,39.8
PROD10142,Accessories,Sunglasses,Forever21,Beige,Solid,Denim,Summer,Men,XS-XL,18.9,10,17.01,15,4.2,349,17,18,2022-09-16 10:36:17.581465120,2023-03-07 10:36:17.581465120,True,25.5,44.4
PROD10143,Bottoms,Trousers,Forever21,Blue,Solid,Denim,Spring,Women,XS-3XL,28.48,20,22.78,25,4.3,7,23,112,2023-11-14 00:23:24.117009752,2024-03-08 00:23:24.117009752,True,13.4,38.0
PROD10144,Bottoms,Trousers,Zara,Green,Floral,Cotton,All Season,Women,XS-XL,87.52,10,78.77,43,5.0,0,51,165,2022-05-29 12:07:44.438703224,2022-11-14 12:07:44.438703224,True,28.3,46.7
PROD10145,Shoes,Boots,Primark,Green,Solid,Polyester,Summer,Women,S-L,56.04,20,44.83,95,4.1,69,24,64,2023-07-03 07:34:50.274189512,2023-08-16 07:34:50.274189512,True,8.4,56.7
PROD10146,Shoes,Sneakers,Zara,Red,Striped,Cotton,All Season,Women,XS-XL,73.62,10,66.26,27,3.4,4,33,388,2022-08-29 21:41:16.106342196,2022-10-02 21:41:16.106342196,True,19.8,46.3
PROD10147,Dresses,Midi Dress,H&M,Black,Solid,Silk,Summer,Women,S-L,64.95,0,64.95,6,3.9,19,69,64,2023-05-12 11:03:03.315276272,2023-07-13 11:03:03.315276272,True,29.6,30.5
PROD10148,Shoes,Boots,Gap,Blue,Solid,Polyester,All Season,Women,XS-3XL,100.19,40,60.11,10,4.1,4,10,162,2024-01-23 05:52:49.764147008,2024-03-04 05:52:49.764147008,True,13.1,27.8
PROD10149,Bags,Clutch,ASOS,Red,Polka Dot,Cotton,Summer,Women,36-44,101.3,0,101.3,60,3.1,2,73,118,2022-10-09 03:25:41.828485708,2022-12-20 03:25:41.828485708,True,9.9,48.1
PROD10150,Dresses,Midi Dress,Other,Navy,Polka Dot,Cotton,Fall,Unisex,XS-3XL,78.14,0,78.14,146,3.4,6,23,284,2024-05-29 02:41:46.408867408,2024-10-21 02:41:46.408867408,True,12.5,48.1
PROD10151,Shoes,Sneakers,Uniqlo,Multi,Solid,Wool,Summer,Men,36-44,91.63,0,91.63,27,4.4,39,391,36,2023-06-27 20:23:08.515709640,2023-08-20 20:23:08.515709640,True,16.3,40.6
PROD10152,Tops,Shirt,Mango,Red,Solid,Cotton,Summer,Men,XS-3XL,33.64,0,33.64,3,3.9,21,44,538,2023-01-20 04:05:18.026502208,2023-03-17 04:05:18.026502208,False,8.6,31.9
PROD10153,Tops,Sweater,H&M,White,Solid,Synthetic,Winter,Men,One Size,25.71,10,23.14,7,4.1,9,76,74,2024-05-01 04:08:39.643303600,2024-06-29 04:08:39.643303600,True,1.3,29.6
PROD10154,Outerwear,Coat,Zara,Beige,Plaid,Polyester,Winter,Women,XS-XL,210.72,30,147.5,58,2.4,0,183,141,2023-08-06 15:11:35.757979832,2023-11-08 15:11:35.757979832,True,11.4,61.1
PROD10155,Dresses,Maxi Dress,Primark,Brown,Abstract,Denim,All Season,Women,36-44,35.83,0,35.83,55,4.7,2,17,44,2024-04-29 17:31:24.457038080,2024-07-13 17:31:24.457038080,True,13.6,41.0
PROD10156,Outerwear,Cardigan,ASOS,Red,Solid,Synthetic,Fall,Women,S-L,92.24,30,64.57,13,4.2,3,151,116,2022-08-29 21:41:16.106342196,2022-09-05 21:41:16.106342196,True,7.9,66.0
PROD10157,Bags,Backpack,Topshop,Grey,Striped,Denim,Fall,Men,XS-3XL,101.08,10,90.97,31,4.3,39,5,82,2022-02-02 20:59:30.297524793,2022-06-26 20:59:30.297524793,True,24.2,42.1
PROD10158,Outerwear,Coat,Forever21,Blue,Striped,Synthetic,Fall,Men,S-L,111.22,0,111.22,58,4.4,86,5,135,2023-04-04 01:02:31.512626048,2023-08-23 01:02:31.512626048,True,7.8,68.1
PROD10159,Bottoms,Trousers,Mango,Black,Solid,Denim,Spring,Unisex,XS-3XL,94.32,30,66.02,105,4.6,10,26,165,2023-01-08 18:45:56.029669136,2023-06-03 18:45:56.029669136,True,14.5,59.5
PROD10160,Bottoms,Shorts,ASOS,Black,Solid,Cotton,Winter,Men,XS-XL,50.04,10,45.04,4,3.5,50,90,936,2023-02-16 21:10:25.552129344,2023-05-29 21:10:25.552129344,True,14.6,53.1
PROD10161,Shoes,Sneakers,ASOS,White,Floral,Cotton,Summer,Men,36-44,58.07,20,46.46,35,3.4,110,26,153,2023-07-24 22:53:38.068172344,2023-10-24 22:53:38.068172344,True,8.6,45.1
PROD10162,Bottoms,Shorts,Topshop,Black,Striped,Synthetic,All Season,Women,One Size,75.5,10,67.95,161,3.0,21,57,276,2022-06-07 14:47:14.036169680,2022-10-26 14:47:14.036169680,True,7.8,49.7
PROD10163,Dresses,Mini Dress,Forever21,White,Solid,Cotton,Winter,Women,One Size,67.15,0,67.15,27,4.1,11,21,119,2022-10-27 05:06:01.530127508,2022-10-30 05:06:01.530127508,False,30.1,47.1
PROD10164,Outerwear,Blazer,Uniqlo,Brown,Solid,Cotton,All Season,Women,36-44,116.15,0,116.15,61,3.7,5,39,295,2022-05-29 19:25:03.425285440,2022-09-29 19:25:03.425285440,False,2.4,59.0
PROD10165,Shoes,Sneakers,H&M,Red,Solid,Linen,Summer,Men,XS-XL,80.88,0,80.88,70,4.7,0,65,32,2023-02-19 20:14:15.671305940,2023-07-26 20:14:15.671305940,True,11.8,44.7
PROD10166,Tops,Sweater,Other,Black,Solid,Wool,Spring,Women,S-L,29.64,0,29.64,1,3.6,17,42,273,2023-11-18 13:43:08.915742976,2024-05-04 13:43:08.915742976,True,18.8,30.3
PROD10167,Accessories,Scarf,Primark,Blue,Abstract,Polyester,Spring,Women,XS-3XL,14.63,40,8.78,5,4.6,13,103,86,2023-06-10 00:10:48.054004496,2023-09-01 00:10:48.054004496,True,0.7,27.6
PROD10168,Shoes,Boots,H&M,White,Plaid,Silk,All Season,Women,36-44,85.07,0,85.07,188,4.5,24,12,54,2022-08-25 12:00:10.800900076,2023-01-03 12:00:10.800900076,True,7.0,46.2
PROD10169,Bottoms,Shorts,Mango,White,Animal Print,Polyester,Fall,Women,One Size,89.87,20,71.9,4,3.8,1,17,604,2024-01-26 10:24:39.123260272,2024-05-29 10:24:39.123260272,True,4.9,51.2
PROD10170,Shoes,Heels,H&M,Blue,Striped,Cotton,Spring,Men,One Size,87.86,0,87.86,20,4.1,31,743,96,2023-03-18 04:31:27.757313104,2023-08-17 04:31:27.757313104,True,17.1,51.3
PROD10171,Dresses,Cocktail Dress,Topshop,Navy,Solid,Wool,Summer,Women,One Size,51.71,10,46.54,9,4.3,16,27,221,2023-10-30 06:53:33.267772312,2023-11-06 06:53:33.267772312,False,6.0,53.1
PROD10172,Bags,Clutch,Zara,White,Striped,Silk,All Season,Women,XS-XL,108.34,10,97.51,10,5.0,60,14,945,2022-07-28 13:27:04.035336276,2022-12-25 13:27:04.035336276,True,12.3,68.4
PROD10173,Bags,Crossbody,H&M,Pink,Solid,Polyester,Spring,Women,One Size,99.65,0,99.65,54,4.0,6,14,237,2022-06-10 02:55:05.675472956,2022-08-03 02:55:05.675472956,True,26.3,33.5
PROD10174,Bags,Clutch,Topshop,White,Plaid,Denim,Summer,Women,XS-3XL,58.17,10,52.35,14,3.5,60,78,393,2023-11-21 23:42:57.514792896,2024-03-13 23:42:57.514792896,False,16.6,63.8
PROD10175,Dresses,Maxi Dress,Forever21,Brown,Floral,Cotton,All Season,Women,XS-XL,53.04,0,53.04,45,4.3,3,28,248,2024-03-01 03:08:03.340278352,2024-07-03 03:08:03.340278352,False,13.9,60.6
PROD10176,Dresses,Midi Dress,ASOS,Black,Striped,Polyester,Spring,Women,36-44,46.53,20,37.22,20,3.2,33,13,40,2023-08-30 13:10:15.951329272,2023-09-29 13:10:15.951329272,True,31.0,18.7
PROD10177,Dresses,Cocktail Dress,ASOS,Pink,Solid,Cotton,Fall,Unisex,XS-XL,47.8,0,47.8,5,2.9,4,22,474,2023-10-21 07:52:43.163596968,2024-01-14 07:52:43.163596968,True,12.3,26.0
PROD10178,Tops,Blouse,H&M,Black,Striped,Polyester,Summer,Women,XS-3XL,46.07,0,46.07,16,4.8,6,105,1385,2024-02-01 12:10:58.854904576,2024-07-23 12:10:58.854904576,True,22.6,52.6
PROD10179,Bottoms,Trousers,Uniqlo,Navy,Animal Print,Cotton,Winter,Women,S-L,57.17,40,34.3,45,4.8,115,21,266,2024-05-27 23:21:50.209184096,2024-07-06 23:21:50.209184096,False,5.2,66.0
PROD10180,Bottoms,Leggings,Zara,White,Solid,Synthetic,Winter,Unisex,S-L,74.75,20,59.8,698,2.8,13,11,128,2022-04-25 04:30:58.954912910,2022-06-27 04:30:58.954912910,True,11.1,57.2
PROD10181,Dresses,Midi Dress,Gap,White,Solid,Denim,Fall,Women,XS-XL,73.02,20,58.42,95,4.6,1,46,115,2024-04-15 12:46:51.834319520,2024-09-14 12:46:51.834319520,True,5.0,59.0
PROD10182,Tops,Blouse,Topshop,Blue,Solid,Cotton,Fall,Women,S-L,36.19,30,25.33,23,4.2,134,46,111,2024-05-16 17:41:07.705642128,2024-10-27 17:41:07.705642128,True,15.7,56.0
PROD10183,Shoes,Heels,ASOS,Navy,Solid,Cotton,Winter,Men,36-44,80.09,20,64.07,48,4.4,126,8,304,2022-04-27 20:17:30.087507292,2022-07-16 20:17:30.087507292,False,14.4,53.5
PROD10184,Bottoms,Jeans,Forever21,Brown,Solid,Denim,Spring,Men,S-L,33.33,20,26.66,55,4.3,2,13,44,2023-10-01 19:35:08.275689640,2023-12-01 19:35:08.275689640,True,5.3,65.6
PROD10185,Shoes,Flats,H&M,Beige,Striped,Cotton,Summer,Women,XS-XL,60.43,0,60.43,39,4.7,0,46,237,2022-12-24 12:30:46.953912824,2023-04-15 12:30:46.953912824,True,4.8,59.9
PROD10186,Dresses,Mini Dress,ASOS,Brown,Solid,Cotton,Summer,Men,One Size,84.82,0,84.82,3,3.1,33,90,422,2023-08-10 17:35:22.076839736,2023-10-28 17:35:22.076839736,True,39.6,47.6
PROD10187,Bottoms,Trousers,Gap,Beige,Abstract,Leather,All Season,Men,One Size,70.45,50,35.22,54,4.9,81,383,4505,2024-06-26 14:00:11.400950080,2024-07-21 14:00:11.400950080,False,23.7,86.5
PROD10188,Accessories,Hat,Topshop,Beige,Animal Print,Polyester,Spring,Women,One Size,34.38,0,34.38,146,4.8,66,71,157,2022-01-20 08:38:55.394616218,2022-01-23 08:38:55.394616218,False,7.3,67.4
PROD10189,Outerwear,Blazer,Forever21,Blue,Floral,Linen,Winter,Men,S-L,120.13,20,96.1,7,3.4,11,11,20,2024-02-20 13:32:35.262938576,2024-03-09 13:32:35.262938576,False,11.7,33.2
PROD10190,Tops,T-Shirt,Forever21,White,Plaid,Polyester,Spring,Men,36-44,24.53,0,24.53,4,4.4,32,13,218,2023-09-11 00:18:57.694807896,2023-11-07 00:18:57.694807896,False,22.0,44.0
PROD10191,Shoes,Flats,ASOS,Navy,Striped,Silk,Summer,Men,XS-3XL,107.93,0,107.93,26,5.0,6,43,68,2023-01-11 08:43:07.415617968,2023-03-10 08:43:07.415617968,True,16.4,39.9
PROD10192,Tops,T-Shirt,Uniqlo,Beige,Solid,Linen,Summer,Women,XS-3XL,30.81,10,27.73,23,3.9,0,27,174,2024-03-20 08:08:19.241603464,2024-04-20 08:08:19.241603464,True,35.9,45.8
PROD10193,Outerwear,Coat,Uniqlo,White,Floral,Cotton,All Season,Women,XS-XL,100.66,40,60.4,3,4.0,14,12,115,2023-10-09 22:33:21.166763896,2023-11-01 22:33:21.166763896,True,23.9,42.6
PROD10194,Dresses,Mini Dress,H&M,Beige,Floral,Polyester,Fall,Unisex,S-L,67.11,0,67.11,7,4.8,2,8,53,2022-03-18 23:39:43.098591549,2022-07-27 23:39:43.098591549,True,28.5,27.5
PROD10195,Outerwear,Cardigan,Mango,Black,Solid,Cotton,All Season,Unisex,XS-XL,126.54,40,75.92,53,3.1,1,64,50,2023-12-17 06:29:33.147762312,2024-05-02 06:29:33.147762312,True,11.3,67.4
PROD10196,Dresses,Casual Dress,Mango,Black,Solid,Silk,Spring,Women,36-44,93.4,10,84.06,20,4.5,100,103,409,2024-05-08 05:36:16.081340112,2024-10-21 05:36:16.081340112,True,6.9,75.2
PROD10197,Shoes,Boots,Gap,Grey,Solid,Silk,Fall,Unisex,One Size,108.83,20,87.06,130,5.0,0,20,305,2022-10-30 16:55:09.875822984,2022-12-01 16:55:09.875822984,True,33.9,33.9
PROD10198,Bottoms,Skirt,Forever21,Red,Solid,Cotton,Spring,Women,XS-3XL,35.32,0,35.32,8,4.1,27,25,238,2022-11-18 18:16:46.283856988,2023-01-16 18:16:46.283856988,True,23.0,39.0
PROD10199,Dresses,Midi Dress,H&M,Brown,Animal Print,Leather,All Season,Women,One Size,61.29,0,61.29,11,4.7,28,64,278,2023-01-05 16:03:26.417201432,2023-05-02 16:03:26.417201432,False,18.3,52.6
PROD10200,Bottoms,Leggings,Gap,Red,Solid,Cotton,Fall,Women,One Size,52.59,20,42.07,19,3.2,28,51,2554,2023-06-10 07:28:07.040586712,2023-12-04 07:28:07.040586712,True,32.8,43.0
PROD10201,Dresses,Maxi Dress,Mango,Red,Solid,Polyester,Summer,Unisex,XS-3XL,93.6,0,93.6,25,4.0,4,9,99,2023-07-22 08:56:26.682223520,2023-09-09 08:56:26.682223520,True,18.8,37.4
PROD10202,Outerwear,Jacket,Primark,Black,Striped,Cotton,Winter,Unisex,XS-3XL,95.84,0,95.84,56,3.8,5,39,287,2023-01-05 06:56:47.683973664,2023-03-31 06:56:47.683973664,False,19.0,37.4
PROD10203,Accessories,Jewelry,Gap,Multi,Floral,Cotton,Winter,Men,XS-XL,34.04,0,34.04,9,4.3,3,24,7,2024-05-31 13:00:18.301525120,2024-09-11 13:00:18.301525120,True,9.7,39.9
PROD10204,Shoes,Sneakers,Uniqlo,Black,Polka Dot,Denim,All Season,Men,S-L,70.52,30,49.36,54,4.0,17,53,80,2023-12-03 18:08:58.244853736,2024-04-05 18:08:58.244853736,True,13.7,50.1
PROD10205,Bottoms,Jeans,ASOS,Brown,Animal Print,Polyester,Winter,Men,36-44,62.88,10,56.59,100,4.4,72,27,45,2024-01-05 22:25:47.528960744,2024-02-26 22:25:47.528960744,True,24.4,52.2
PROD10206,Dresses,Cocktail Dress,Uniqlo,Black,Plaid,Denim,All Season,Men,One Size,83.01,20,66.41,4,3.5,53,17,55,2024-03-27 09:35:55.679639968,2024-06-17 09:35:55.679639968,True,23.7,33.7
PROD10207,Outerwear,Vest,Zara,Pink,Abstract,Leather,Summer,Women,One Size,167.01,0,167.01,68,4.6,8,14,49,2022-02-16 12:58:44.693724477,2022-04-14 12:58:44.693724477,True,10.6,50.3
PROD10208,Outerwear,Coat,H&M,White,Solid,Cotton,Summer,Men,36-44,117.89,50,58.94,22,4.2,29,13,71,2023-09-04 20:43:18.216518040,2023-12-10 20:43:18.216518040,True,1.6,46.3
PROD10209,Dresses,Midi Dress,Zara,Green,Striped,Polyester,Fall,Women,S-L,73.88,0,73.88,7,5.0,0,36,152,2023-06-30 06:41:40.408367360,2023-08-25 06:41:40.408367360,True,10.7,38.5
PROD10210,Shoes,Boots,Gap,White,Plaid,Polyester,Spring,Women,S-L,60.11,50,30.06,22,3.0,20,50,16,2023-12-09 03:31:20.256688056,2024-05-08 03:31:20.256688056,True,6.7,49.7
PROD10211,Bottoms,Shorts,Topshop,Green,Solid,Synthetic,Summer,Men,36-44,75.45,50,37.72,211,3.2,17,20,1878,2022-06-12 04:06:58.834902908,2022-09-06 04:06:58.834902908,False,23.3,55.6
PROD10212,Bottoms,Shorts,Zara,Blue,Striped,Silk,Spring,Women,XS-3XL,55.9,20,44.72,45,4.9,15,183,56,2024-01-30 21:55:04.175347944,2024-07-07 21:55:04.175347944,False,19.7,50.6
PROD10213,Shoes,Heels,Forever21,White,Polka Dot,Polyester,Winter,Women,XS-XL,82.18,40,49.31,15,3.6,16,20,454,2022-09-18 15:26:50.234186180,2023-03-12 15:26:50.234186180,True,27.9,43.7
PROD10214,Bottoms,Jeans,ASOS,Black,Solid,Polyester,Winter,Women,XS-XL,45.57,0,45.57,7,3.4,11,62,246,2022-06-05 22:41:59.609967496,2022-06-19 22:41:59.609967496,False,17.4,31.2
PROD10215,Bottoms,Shorts,Topshop,White,Plaid,Wool,All Season,Men,XS-3XL,67.93,40,40.76,94,4.1,0,37,3797,2023-04-05 00:43:48.219018248,2023-04-11 00:43:48.219018248,True,6.2,78.6
PROD10216,Tops,T-Shirt,Forever21,Blue,Abstract,Wool,All Season,Women,XS-3XL,29.79,20,23.83,4,4.4,18,16,455,2022-07-07 18:10:53.454454538,2022-11-18 18:10:53.454454538,True,16.0,43.0
PROD10217,Tops,T-Shirt,ASOS,Brown,Solid,Cotton,All Season,Women,36-44,35.5,30,24.85,13,4.0,106,2,44,2022-06-13 00:09:36.048004000,2022-07-22 00:09:36.048004000,True,21.7,25.0
PROD10218,Bags,Backpack,Gap,White,Floral,Linen,Spring,Men,XS-XL,107.91,40,64.75,12,4.8,0,21,43,2022-05-27 20:02:30.012501042,2022-07-06 20:02:30.012501042,True,5.0,47.2
PROD10219,Tops,Shirt,ASOS,Green,Solid,Silk,Spring,Women,36-44,36.71,10,33.04,54,4.1,3,88,355,2022-06-16 15:37:23.886990582,2022-09-22 15:37:23.886990582,False,8.9,73.3
PROD10220,Bottoms,Skirt,ASOS,Black,Solid,Linen,Summer,Women,XS-XL,50.8,30,35.56,80,5.0,0,38,316,2023-07-21 00:08:31.242603552,2023-10-13 00:08:31.242603552,True,3.9,51.5
PROD10221,Accessories,Sunglasses,Forever21,Pink,Floral,Silk,All Season,Women,36-44,23.96,0,23.96,45,5.0,28,24,75,2022-01-22 00:44:09.820818401,2022-03-17 00:44:09.820818401,False,7.3,43.0
PROD10222,Tops,Sweater,Topshop,Multi,Abstract,Polyester,All Season,Women,XS-3XL,45.32,30,31.72,5,4.9,2,72,78,2023-01-15 20:13:32.467705640,2023-02-20 20:13:32.467705640,True,36.3,38.5
PROD10223,Bags,Tote,Gap,Black,Solid,Wool,Summer,Women,XS-XL,58.9,0,58.9,42,3.9,3,15,623,2022-08-16 07:31:21.456788064,2023-01-05 07:31:21.456788064,True,11.0,56.0
PROD10224,Bags,Shoulder Bag,Gap,Pink,Solid,Linen,Summer,Women,XS-XL,61.05,0,61.05,14,3.5,21,17,41,2023-06-30 19:26:58.634886240,2023-11-11 19:26:58.634886240,True,4.6,36.0
PROD10225,Dresses,Mini Dress,Uniqlo,Black,Abstract,Leather,Spring,Unisex,36-44,76.54,0,76.54,1,3.9,4,3,21,2023-06-13 06:31:57.159763312,2023-08-28 06:31:57.159763312,True,12.4,20.9
PROD10226,Bottoms,Shorts,H&M,Beige,Solid,Polyester,Winter,Men,S-L,48.34,40,29.0,183,5.0,6,47,82,2023-05-17 02:12:07.860655056,2023-09-20 02:12:07.860655056,True,10.1,81.1
PROD10227,Bottoms,Jeans,Topshop,Multi,Solid,Polyester,Fall,Men,One Size,64.0,40,38.4,36,3.9,31,60,939,2023-10-07 14:04:09.020751728,2023-12-24 14:04:09.020751728,True,21.5,49.7
PROD10228,Tops,T-Shirt,H&M,Green,Abstract,Polyester,Winter,Unisex,S-L,24.97,40,14.98,41,4.3,0,90,24,2024-02-09 15:09:11.745978832,2024-04-12 15:09:11.745978832,True,18.7,52.2
PROD10229,Dresses,Maxi Dress,ASOS,Black,Plaid,Polyester,Fall,Women,S-L,54.67,0,54.67,82,4.9,7,16,102,2023-06-12 01:22:41.213434448,2023-10-06 01:22:41.213434448,True,25.6,49.2
PROD10230,Tops,Shirt,H&M,Green,Solid,Synthetic,Winter,Men,One Size,42.98,20,34.38,15,4.5,4,10,61,2022-08-11 09:04:57.924827068,2022-10-30 09:04:57.924827068,True,6.3,44.0
PROD10231,Dresses,Midi Dress,Zara,Beige,Solid,Wool,Fall,Women,XS-XL,63.22,0,63.22,37,5.0,31,8,412,2024-06-19 12:32:34.962913568,2024-08-17 12:32:34.962913568,True,29.3,44.4
PROD10232,Tops,Blouse,Uniqlo,Grey,Floral,Silk,Summer,Men,One Size,29.94,40,17.96,175,4.2,1,7,296,2024-03-22 22:05:30.627552296,2024-08-02 22:05:30.627552296,False,25.4,43.5
PROD10233,Shoes,Sandals,ASOS,Red,Striped,Cotton,Spring,Women,S-L,96.35,30,67.44,110,4.8,30,61,496,2022-08-12 19:42:13.111092592,2022-10-02 19:42:13.111092592,True,17.2,57.4
PROD10234,Bags,Crossbody,Gap,White,Solid,Denim,Fall,Unisex,XS-XL,110.83,10,99.75,27,3.8,21,87,290,2023-07-02 22:28:11.540961744,2023-10-31 22:28:11.540961744,True,3.4,53.5
PROD10235,Dresses,Casual Dress,Mango,Blue,Floral,Polyester,Fall,Men,36-44,102.21,20,81.77,61,2.8,11,96,139,2022-04-28 12:41:27.807317276,2022-08-24 12:41:27.807317276,True,7.6,58.1
PROD10236,Tops,Tank Top,Mango,Multi,Solid,Leather,Winter,Men,XS-XL,43.73,0,43.73,9,3.2,31,40,44,2023-07-20 09:33:53.269439120,2023-10-19 09:33:53.269439120,False,12.4,37.6
PROD10237,Accessories,Sunglasses,ASOS,Beige,Solid,Polyester,Winter,Women,36-44,18.72,40,11.23,22,3.7,124,29,63,2022-12-29 03:39:51.499291608,2023-02-08 03:39:51.499291608,True,9.0,58.5
PROD10238,Bottoms,Leggings,Zara,Pink,Solid,Polyester,All Season,Men,S-L,81.64,0,81.64,26,4.1,64,32,267,2024-06-18 18:19:17.496458032,2024-08-06 18:19:17.496458032,True,6.6,60.2
PROD10239,Outerwear,Vest,Mango,Beige,Solid,Denim,Winter,Women,36-44,126.01,20,100.81,33,4.2,7,2,11,2023-12-12 02:35:10.375864656,2024-02-11 02:35:10.375864656,True,10.1,38.1
PROD10240,Dresses,Maxi Dress,Forever21,Grey,Floral,Wool,All Season,Women,S-L,36.06,10,32.45,71,4.3,26,14,241,2022-10-01 05:55:28.177348112,2023-03-07 05:55:28.177348112,True,27.7,40.8
PROD10241,Bottoms,Leggings,Zara,White,Solid,Leather,Summer,Women,XS-3XL,89.19,20,71.35,3,4.4,2,432,54,2023-01-28 12:31:30.157513124,2023-03-30 12:31:30.157513124,True,16.9,48.7
PROD10242,Accessories,Sunglasses,Topshop,Black,Polka Dot,Cotton,Summer,Women,One Size,34.45,50,17.23,9,3.6,1,29,494,2023-04-11 20:43:25.417118088,2023-06-05 20:43:25.417118088,True,7.6,48.0
PROD10243,Tops,Blouse,ASOS,Navy,Solid,Linen,Summer,Women,XS-3XL,33.1,20,26.48,4,4.0,1,69,271,2022-02-22 11:06:24.932077673,2022-06-02 11:06:24.932077673,True,32.9,35.8
PROD10244,Dresses,Mini Dress,Zara,Pink,Floral,Denim,Winter,Women,XS-3XL,89.42,0,89.42,119,3.8,51,12,42,2023-05-28 11:31:29.857488120,2023-08-26 11:31:29.857488120,False,8.2,36.2
PROD10245,Bottoms,Shorts,Uniqlo,Brown,Solid,Cotton,Summer,Unisex,S-L,69.28,0,69.28,14,4.5,8,9,31,2024-02-19 06:33:59.569964160,2024-05-29 06:33:59.569964160,False,5.6,29.6
PROD10246,Accessories,Belt,Mango,Blue,Solid,Cotton,All Season,Women,One Size,43.01,0,43.01,11,2.9,19,64,144,2022-10-15 03:22:41.813484456,2023-04-01 03:22:41.813484456,True,13.4,47.4
